RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22
2832,10,Riverside County,County,CA,CA,Riverside-San Bernardino-Ontario,6,65,163097,163573,164117,165335,166846,168638,170379,172425,174506,176613,178224,179613,181101,182301,183952,185640,187683,189552,191740,194324,196653,198471,199873,201334,202622,203809,205133,206737,208788,211664,214775,218587,222101,225066,227764,230119,233008,235287,237861,240984,244960,249364,253759,258548,262934,267444,271063,274402,277542,281580,286658,292896,299236,308297,318311,329862,338049,345473,349825,356759,360453,367893,373141,381917,388164,394905,400937,407524,413303,419133,423580,427067,430266,433092,436484,438947,441298,443874,445523,447210,448829,449683,450318,450945,450416,450323,447464,443406,437260,430800,426305,419342,411602,403490,396750,390385,383266,374354,362877,350395,337722,325459,311146,297273,284961,277136,269377,260489,250972,246354,242927,239418,233871,231043,228083,224327,220796,219142,219909,222102,225102,226678,227291,227935,229481,229229,228012,224727,223825,221507,222879,223263,224226,222871,222132,221319,221203,219125,217645,216923,216174,215300,213879,213602,213893,213953,214075,213965,214145,215464,217238,221155,225228,227952,229751,231297,235480,239131,243952,248681,254297,259995,264617,267606,272564,279450,287774,293377,298004,302218,304865,306242,307693,309505,309299,308904,308238,309511,310177,310806,312263,313397,314699,316292,317659,319247,319340,320896,322050,323599,323948,325454,327034,328838,330662,332363,334271,335448,337114,339125,339827,340727,341459,342645,343762,344271,346525,348970,351884,354542,356028,358361,360629,363360,364342,365234,366823,370871,374478,377926,380660,383181,385293,386500,387201,387028,387874,388248,390415,391730,393782,394761,394934,394977,395747,396516,396544,397988,398493,401398,401463,402564,403051,405092,407515,409046,411743,416115,422029,427508,433756,440067,446044,452767,460444,470926,482888,497723,514899,530976,543210,551214,555648,560078,571381,584649
3250,11,San Bernardino County,County,CA,CA,Riverside-San Bernardino-Ontario,6,71,130625,131547,132251,133606,134531,135345,136111,137022,137870,138935,140107,141432,142659,143691,144783,145821,146919,148055,149392,150887,152324,153817,155371,157123,158652,159927,160928,162019,163410,165202,167284,169839,172531,175538,178435,181109,183396,185167,187367,190050,193365,196365,199308,202534,205840,209751,214033,218695,222469,226616,231695,237023,242356,247662,254086,262611,270281,277595,283437,291032,298092,304428,309145,316342,320989,326351,330326,336776,344021,350039,355507,359996,364748,369598,375094,380101,384591,387913,390608,392535,393526,394426,394231,392797,392192,392931,393413,393372,391353,389394,384254,379056,373099,367209,361059,355353,350304,342377,330723,316700,304161,293166,281754,270686,259636,250593,240402,230918,221999,216575,212263,207749,202394,198628,196766,195629,191606,188444,187694,188886,190252,189719,190680,191442,192795,193711,194388,194168,193640,192548,191191,190667,190542,190947,189967,188147,186888,185846,185115,182926,181676,180500,181482,181231,180965,179234,178954,179913,181543,182506,183364,184329,186395,188371,190610,193453,196479,199598,202682,205941,210682,215539,221176,225376,230594,236388,241944,246528,250362,254843,258428,260446,262492,263842,265381,266533,267131,268722,269380,270537,270526,271670,272559,274198,274874,276141,277066,277792,279459,281068,283869,285755,287926,289129,290478,291778,293698,295002,296035,297102,298708,300417,301509,303188,305561,308222,309659,311772,312907,315478,315077,316810,317918,321359,324518,327669,330742,333335,335643,337314,339665,341265,342624,343682,345943,348078,348727,348728,349358,350130,351260,352080,353491,354191,354017,354523,355221,357078,358494,359917,361132,363191,365886,368559,368292,368398,370518,375819,381448,387031,392388,398679,404974,410973,417359,425063,435941,446144,458026,468617,479858,485508,489914,495324,502990,511830
445,12,Clark County,County,NV,NV,Las Vegas-Henderson-Paradise,32,3,166715,166694,167040,167763,168563,169241,169738,170393,171126,171862,172619,173353,174137,175056,176026,176954,177943,178886,179974,181108,182193,183209,184012,184976,185828,186552,187452,188463,189593,190334,191055,191805,192427,193346,194410,195705,196931,198179,199521,200830,202435,203970,205830,207818,210268,212842,216142,219411,223261,226840,232967,238860,246941,254977,266596,276424,288136,295325,302196,306273,310065,316758,322771,332030,336306,339757,340775,343846,345678,346841,347206,347605,348458,348649,351394,354516,358119,359057,359327,358562,357996,356657,354889,353894,352440,351788,350815,348855,346405,343018,338956,335157,330638,326725,319491,312066,302313,292434,282721,275463,269714,262303,254450,246270,237939,230208,221221,214080,206429,201607,196342,190858,183544,176344,169270,164268,160509,158478,156926,155171,154594,153804,153012,151521,150169,149917,149351,148690,147396,146477,146273,145614,143920,141678,139558,137710,136742,135079,134161,132208,131499,130744,130246,129678,129551,129292,128892,128543,128806,130280,131836,133967,135726,137590,139672,141896,144643,147658,151551,154693,158683,163133,168647,173249,177447,181001,184124,186077,187975,189955,191311,191946,192000,192436,193421,194074,193730,194432,195117,197261,198279,199617,200178,201247,202925,204525,205136,205916,207297,208219,208482,208985,210299,211992,212778,214295,215452,217649,219561,221036,222314,222139,222764,221092,220890,220962,223874,226533,229250,232645,236434,239375,242623,246416,250832,254929,257593,261026,262817,265610,267934,271822,275315,279131,281767,283590,284516,286374,288135,289967,290350,291538,292010,291961,290499,289042,287814,288005,289416,290874,292395,293540,295893,298477,298777,297016,296101,298309,302656,306205,309468,312854,316366,319711,323484,327984,336457,347519,359200,368279,375872,382872,390233,396748,406481,416647
207,13,King County,County,WA,WA,Seattle-Tacoma-Bellevue,53,33,249252,250690,251938,254294,256823,258796,261127,262367,263563,264282,265408,266899,268803,270685,272511,273885,274879,275908,276740,277859,278459,279439,280171,281577,282173,283164,284139,285835,287320,288224,288787,289506,290193,291019,291899,292155,293351,294035,295906,297046,299070,300569,301816,303208,304732,306360,307199,308640,310702,313290,315242,317778,320877,324925,328241,331119,333811,336109,338578,341282,344646,347157,351275,355879,361171,366727,373118,380795,386891,392237,397179,402219,405811,411209,416607,423504,429238,434857,440219,444835,448851,453072,455675,456635,456899,458024,462190,467242,470856,472244,472363,474807,476020,474574,470758,468274,467494,465732,462573,456966,450996,445626,441396,435114,429186,423605,420299,412807,407878,402754,400683,394233,388490,383080,380418,378112,376590,375691,375967,377252,374789,372482,368727,369690,370563,370367,368099,363903,360724,355984,352410,348790,346288,344907,342581,340869,335897,332994,329622,327918,325116,322552,320878,318818,317357,314352,314360,315293,319733,323568,327462,330224,332844,336066,339977,344226,347910,353385,358472,364228,368370,371942,376066,379292,382933,385835,388421,391587,396313,400024,402184,402589,403456,407056,408420,409415,409257,411401,414908,419101,424288,427969,431673,434343,438280,440778,444229,449047,453149,457310,461925,467376,470972,477044,483492,491093,495948,500974,505671,508435,511061,513937,519391,527227,535185,542049,546832,553169,560797,568695,576378,582496,587915,595001,599950,607350,615529,628363,640453,647571,649326,647228,643632,641605,642525,643375,642905,640571,638998,636172,633996,630161,627039,622917,621689,622143,622790,623123,627344,634853,644502,652151,659374,663179,661604,660686,663666,674332,685439,697178,706271,711002,716031,721722,728645,740407,752165,773482,789064,802756,811139,817908,832008,844636,860320,874843
791,14,Wayne County,County,MI,MI,Detroit-Warren-Dearborn,26,163,114119,114574,115336,116600,117843,119017,120082,121210,122156,123343,124672,125862,126886,127593,128340,129122,130130,131108,132094,133088,134134,134898,135395,135878,136509,137102,137639,138082,138397,138819,139162,139716,139995,140532,140882,141367,141686,142197,142619,143287,144117,144984,145580,146141,146593,147188,147629,148153,148638,148902,149274,149473,149837,150208,150679,151147,151499,151753,151954,152179,152618,153029,153393,153644,154075,154523,154991,155363,155666,155873,156064,156325,156679,156978,157222,157235,157238,157116,157099,156886,156409,155674,155137,154642,154145,153293,152543,151997,151284,150361,149139,148012,146390,144361,142660,141522,140835,139172,135971,131312,126305,121799,116233,110472,105271,102313,99831,96254,90841,85374,79724,75939,72520,70822,70541,70442,69944,67925,66080,64168,62804,61295,60255,59261,58694,58665,58203,57667,56818,56250,55447,54439,53487,52741,52001,50933,49976,49156,48482,48237,48176,48249,48272,48207,48384,48293,48509,48549,49015,49533,50273,50590,50761,50957,51254,51652,51967,52619,53385,54357,55453,56545,57842,59037,60383,61645,62739,63821,64841,65834,66621,67154,67806,68618,69391,69840,70075,70592,70949,71223,71537,72493,73634,74443,74780,74923,75095,75219,75263,75392,75736,76380,76736,77434,77791,79163,80255,81559,82238,82511,82957,83578,84358,85070,85740,86618,87224,88115,89172,90542,91247,91949,92486,93148,93631,94170,95113,96396,98374,100310,101964,102739,103323,103707,104446,105047,105705,106389,106825,107332,107643,108507,109529,110471,110976,111147,111382,111365,111720,111886,112526,112954,113995,115070,115568,115545,116237,117872,119739,121416,123759,126629,128848,130846,132049,133411,135169,137677,140036,142560,144240,146462,146939,147980,149216,151231
2049,15,Tarrant County,County,TX,TX,Dallas-Fort Worth-Arlington,48,439,118283,118408,118431,118578,118716,118899,119015,119206,119373,119638,119943,120269,120374,120274,119726,119210,118879,119208,119590,120021,120061,120019,119926,120081,120365,120673,121088,121576,122186,122900,123576,124076,124291,124510,124766,125145,125550,125725,125878,126027,126248,126454,126613,126907,127278,127637,127861,127873,128376,129345,131483,133434,134854,135393,135521,135972,136622,137073,136961,136922,137547,138399,138861,139183,139508,139615,139642,139903,140220,140050,139887,139701,140004,140342,140701,141070,141617,142297,142968,143276,143503,144040,144504,145034,144758,144370,143844,143856,144101,144445,144771,145054,145702,146366,146626,146742,145202,143871,142018,141438,140673,140499,140381,140030,139059,137938,137520,137064,136744,136466,136669,137122,137646,137906,138052,137835,137586,137556,137751,138102,138088,138080,137967,138229,138430,138515,138013,137255,136515,135636,135011,134293,134043,132944,132663,131896,131680,130696,130254,130107,130271,130429,130315,130166,129859,130074,130120,130532,131036,131823,132617,132975,133106,133283,133684,134062,134508,135053,136147,137047,137850,138419,139187,139917,140824,141820,142920,143935,144778,145614,146503,147212,147937,148558,149155,149729,149900,150526,151492,152906,154431,155897,157379,158475,159499,160629,161755,162935,163891,164939,166089,167536,169245,170910,172496,174116,175749,177037,178324,179553,181251,182679,184167,186033,187889,190004,191151,192502,193586,195165,196717,198281,200031,202121,204230,205835,207292,208910,210641,212104,213020,214261,215339,215828,216358,216945,218403,220035,221701,222768,223221,223509,224018,224181,224354,224973,226130,227319,228159,228832,229471,230402,231366,232087,232228,232919,233925,236452,238784,241540,243773,246095,248028,250344,253969,259933,267053,274081,280811,286973,292772,297803,302058,306964,312715,320167
3136,16,Santa Clara County,County,CA,CA,San Jose-Sunnyvale-Santa Clara,6,85,442680,445344,449162,460087,470547,482964,492539,505265,517482,530009,543078,554820,566966,577439,588228,597068,603224,604334,603464,601529,599541,594912,587086,579355,572980,572454,574125,577899,582136,586343,590844,592345,593297,594626,597821,599065,600746,602920,604054,603989,600605,599153,597569,597835,600559,602675,606332,612049,620424,627568,632895,640269,649367,659325,667351,675042,682030,691229,703192,717534,730900,743582,758934,771105,783866,791066,802710,810799,819970,824633,828181,834737,841126,846831,842574,841354,841653,845266,846512,842355,844445,844198,846710,849893,850434,852783,853729,855521,855478,851284,849417,848386,846576,840849,834577,826366,816874,802478,787981,778819,771197,760882,747194,734603,719261,707081,685886,677210,657641,652826,636544,632037,625354,625896,625161,621324,618764,620969,631163,635182,641151,642047,655731,658318,659941,650327,642123,638758,638390,637730,632039,624644,622107,616988,615393,611963,606408,608096,606913,609925,601044,593707,594758,594627,596314,598744,606399,617342,626911,636740,646922,654836,662746,674052,686693,702467,718886,731970,744861,754179,767205,779178,787541,792404,795079,803660,805313,816377,828564,847868,855672,855551,850333,846298,850726,857637,870142,879403,892291,899751,905942,911546,924292,929877,947897,956291,968370,973079,983274,994613,1002453,1011395,1021884,1029306,1034025,1041161,1035662,1034294,1024610,1029810,1029611,1037605,1043065,1051378,1058591,1068893,1073756,1079828,1083645,1092264,1100881,1116666,1141091,1167719,1193907,1219905,1247324,1277549,1304436,1324419,1347816,1367097,1388098,1383170,1372408,1355825,1344720,1325149,1301550,1280644,1265506,1259318,1252257,1241005,1229454,1220525,1224697,1224340,1228122,1230220,1245822,1261482,1282227,1287616,1269885,1253191,1248465,1274282,1294719,1312779,1326230,1337846,1346815,1348841,1352241,1368448,1407971,1456559,1494823,1516229,1522471,1531444,1546310,1567504,1596445,1635654
1561,17,Broward County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,11,111979,112245,112609,113371,114046,114696,115213,116000,116796,117814,118772,119863,120764,121906,123650,125526,127715,129819,132273,134868,137427,140273,142550,144483,145890,147049,147940,148904,150093,151304,152524,153962,155564,157306,158803,160371,161636,163014,164832,166780,168973,170929,173238,175372,177667,179769,181922,183671,185483,187239,189028,191282,194386,198129,201680,205538,209445,213077,215886,218795,221945,225786,230729,236042,241715,246751,252652,258526,263952,269286,273774,278397,281186,283815,286205,291033,295596,300959,304161,306776,308369,309146,310398,310371,310526,309612,308312,305328,302202,298168,293888,288785,284214,280192,275130,269450,263737,259298,253244,247869,241154,236618,229843,223386,216424,209358,203362,197720,193643,189717,185953,182538,178184,174364,171431,169381,167481,166260,165606,165106,164749,165311,165745,165392,164502,163418,162816,161564,160239,158348,156596,155099,153927,153184,152549,151625,150494,149567,148999,148861,148816,148549,148488,148518,148710,149018,149431,150243,151181,151916,152548,153749,155130,156621,157565,159683,162357,165175,167442,169690,172368,174658,177235,179965,182918,185200,187719,190488,193743,196214,198807,199716,201345,201714,203557,204110,205460,206098,206291,206838,207927,210232,211091,212034,212232,213634,214375,215426,216131,217643,219175,220537,221307,221831,222731,223547,225570,227390,229215,230451,231609,233479,235787,237844,239026,239413,240031,241957,243291,244550,245460,247006,248471,250190,251896,253739,254731,255780,258074,259680,261928,263294,265186,266562,267405,268352,270099,271916,273649,274048,274575,274932,275040,275408,275155,275076,275526,276863,277999,278330,279397,280750,282407,284576,286714,288123,287190,287581,289205,293041,296823,300467,303242,305534,308216,311321,316619,322901,330961,338436,346209,352827,359053,364766,371532,378150
386,18,Bexar County,County,TX,TX,San Antonio-New Braunfels,48,29,119128,119317,119430,119648,118738,117796,116803,116874,116911,116939,116887,116840,116753,116585,116379,116169,116026,115934,115873,115871,115764,115682,115511,115427,115395,115531,115828,116283,116681,117052,117351,117781,118199,118601,119100,119457,119671,119643,119632,119799,120128,120572,120989,121411,121800,122035,121988,122125,123151,125036,126591,128099,128934,130051,130771,131302,132311,132936,133906,134264,134718,135226,135794,136421,136884,137174,137281,137398,137701,138351,138778,139200,139448,139988,140518,141077,141756,142674,143767,144746,145845,146952,148239,149555,150429,150687,150620,150824,151900,153125,154417,155276,155968,156624,157176,157768,157449,157028,156568,156736,156851,156675,156296,155351,154429,153597,153268,152837,152265,151531,151133,150835,150600,150052,149467,148537,147955,147617,147835,147884,147999,148088,148437,148723,149033,148929,148809,148792,148628,148003,146847,145888,145275,144729,144618,144184,143785,142807,142257,141805,141667,141424,141434,141043,140838,140913,141712,142541,143269,143788,143938,143876,143409,143365,143707,144382,145347,146100,146623,146831,147024,147750,148614,149757,150782,151706,152217,152709,153402,154504,155456,156306,157269,158118,158790,158874,159088,159540,160488,161628,162559,163933,164983,166141,166539,167468,168473,169995,170918,171842,172264,173276,174460,175205,176019,177179,178746,179907,180255,180530,180850,181173,181981,183302,185472,187497,188716,189077,189206,189781,190666,191846,192815,193936,194927,195446,195499,195612,196744,197981,199260,200165,201125,202070,202421,203126,203518,205036,206248,207983,208677,209478,209947,210595,211221,211889,212977,213735,214468,214407,214884,215020,215948,215917,216021,215918,216873,218302,220566,223129,225429,227364,229257,231799,234409,238007,242458,248502,254034,259837,263735,267946,271726,276544,281396,285929
2452,19,New York County,County,NY,NY,New York-Newark-Jersey City,36,61,373255,376595,379444,385878,392948,400355,406847,411434,415593,420102,426598,434072,442490,450364,458587,465507,471917,476844,481185,485064,489158,493996,499870,505474,512238,518636,525219,530918,536287,542020,546709,550705,554165,558067,562415,566976,571875,576760,581352,585949,594490,610431,637367,660855,676709,681274,685633,690842,695436,699809,704366,709711,715256,721017,728997,739723,753996,768060,778776,788311,802149,814675,832833,842526,856734,868688,880938,891121,895871,913294,934206,959697,986253,1006567,1016947,1014111,1017462,1022285,1022808,995545,956263,918740,919239,944755,959854,962898,956866,963557,967614,959049,953185,944486,945658,945759,948798,951656,954601,960112,964419,975099,969121,961819,942264,939205,950434,955980,963701,940055,948986,950437,977647,962235,966939,960000,964395,944724,926297,908833,897055,881441,870425,861264,858989,861974,861576,864815,875334,888314,900297,907558,905416,903311,900827,907627,914512,919793,923913,928407,930301,937516,943328,948092,947060,946049,942123,939470,935069,937157,939000,942679,943636,948769,953034,960885,957174,956639,956746,964620,972135,980643,987108,994786,1004590,1020332,1033067,1041153,1046614,1053651,1061095,1069948,1082755,1097043,1111440,1126956,1139309,1154519,1165895,1179932,1186277,1192009,1193903,1200387,1203254,1209363,1210947,1218880,1225454,1235898,1242517,1250760,1261555,1270602,1268069,1261938,1257228,1260667,1262463,1263286,1264676,1266090,1265968,1266645,1267416,1274482,1274208,1269931,1259296,1253069,1254095,1259027,1269726,1270583,1272520,1277587,1286728,1293228,1290301,1297457,1304257,1312326,1311328,1308143,1304810,1305857,1310696,1314781,1322483,1323185,1324000,1314052,1311476,1301093,1296336,1287394,1283432,1271815,1258474,1247715,1247900,1254027,1258482,1257005,1249472,1246849,1239992,1234966,1222221,1218053,1214726,1220530,1218945,1217164,1209441,1202828,1198132,1201180,1209739,1222117,1235111,1249074,1260237,1267086,1272242,1275499,1282828,1292399
3175,20,Philadelphia County,County,PA,PA,Philadelphia-Camden-Wilmington,42,101,73819,74024,74210,74596,75195,75675,76186,76456,76862,77277,77693,78094,78422,78753,79145,79635,80027,80334,80672,81099,81541,81882,82249,82590,82928,83264,83695,84121,84600,85086,85738,86340,87056,87781,88490,89102,89726,90497,91254,92045,92763,93705,94768,95932,97075,98008,98896,99729,100595,101570,102243,102913,103788,105332,107396,109691,111568,112907,114078,115746,117833,119291,120947,122481,124807,127083,129842,132800,135578,137877,139828,141451,142703,143783,144623,145868,147271,149302,151308,152701,153500,153609,153642,153966,154812,155664,156335,156392,157003,157595,158321,158275,157624,157408,157557,157935,157696,157912,157765,157904,157288,156623,155438,154240,153322,152918,152315,151248,149652,148508,148130,148460,148789,148768,148560,148310,148359,148301,148384,147980,148139,148461,149235,149945,150436,150678,150237,149243,147387,145752,144449,143541,142613,141982,142209,142026,141433,139940,138511,137247,136657,136444,136301,136030,135458,134722,134254,134068,133667,133091,132441,132015,131676,131275,131037,130796,130751,130463,130322,130602,131504,132523,133123,133330,133179,133290,133668,134239,134454,134637,134624,134144,133619,133212,133344,133246,133201,133194,133496,134044,134685,135062,135846,137033,137737,137907,137629,138169,139023,139578,139892,139258,139267,139269,139230,139348,139502,140591,141091,141785,142273,143354,144615,146677,147253,147383,147216,148370,149693,150523,151107,151748,152743,154448,155973,157797,159352,161474,163672,165354,166566,167205,168342,169559,171052,172215,173683,175369,177358,178708,179347,179544,180243,180940,181767,182397,183193,183929,184542,185438,186460,187675,188990,190255,190820,191302,192871,195890,198627,201334,203483,205953,208340,210735,212870,214631,216920,219244,221406,222702,223780,224814,225833,226736,227166,227552
1510,21,Alameda County,County,CA,CA,San Francisco-Oakland-Hayward,6,1,291586,293046,295315,303993,315788,324912,332412,336736,344291,350027,356523,362896,366176,369760,376288,385305,393479,398192,402460,406178,408790,409642,410667,409758,407933,405981,405750,408504,411469,416703,421648,427099,431090,434258,437562,440360,442832,445635,448814,452119,453186,454339,456050,458225,459546,461451,466277,471487,477988,482465,490108,496556,505165,512704,521613,529911,539126,546888,555899,565504,576494,587341,597282,608043,618186,627843,634773,642433,648013,654653,656951,660147,662243,667794,672086,673093,671065,669590,669264,670679,668300,665878,662069,659936,662294,660293,660058,656050,651633,646271,643033,639660,635064,623037,615203,604895,605298,603821,600518,590359,580068,571831,562858,551730,538868,527491,516703,510824,495596,487567,478191,476568,470024,469908,467345,463021,456453,457395,463850,469474,475182,477693,479885,479189,481385,480503,477790,471787,467314,464124,462360,458900,456196,452153,449053,443933,437909,431274,429876,428166,428794,425348,422814,420646,417843,415202,412130,413448,418212,425293,426714,430412,432865,442033,451986,464779,477185,486880,498373,511795,528482,542887,552508,559499,565289,574285,585580,600092,609979,619374,621268,623746,620903,617779,615432,619313,624884,632069,636827,643270,648183,654836,661927,670365,675699,680012,683050,691183,703208,713866,717876,724228,733418,746138,749274,752933,755256,758080,757487,758042,757239,762461,765547,769938,772458,776425,783688,787108,789916,793811,800505,806745,816740,824380,833711,844843,857716,868530,876964,888020,899896,907489,913657,919205,922395,922084,919203,910449,901754,897180,897020,896588,894571,892945,893084,892331,892171,890156,888265,890855,899683,905899,913653,911663,904066,895276,900945,917758,935910,950178,965245,972936,978521,988809,1010317,1035837,1064499,1095397,1129370,1149981,1159312,1158168,1166021,1176868,1196336,1219450
2801,22,Middlesex County,County,MA,MA,Boston-Cambridge-Newton,25,17,266971,268538,269949,272857,275648,278869,282798,287366,291320,295778,299912,305320,309250,313131,316847,320950,324856,328702,332653,336757,340256,343951,347697,351172,353516,355591,357760,360393,362675,365069,367510,370568,373849,378448,383653,387772,391291,393394,396610,399970,402959,405658,405715,406745,407527,410090,412780,415608,418543,422080,425112,427718,429425,430908,432844,434942,438551,443072,446425,448178,448903,452172,456564,461438,464316,465448,466061,465976,467571,468404,468222,465572,463512,463804,463938,463365,461304,459907,456496,452664,448446,445224,442762,441284,442059,440252,439609,438069,437793,435766,433059,431830,431452,430640,428921,426734,424831,423166,421046,418481,416925,415610,414510,412860,410983,408512,405809,403265,401630,401002,399202,398216,395938,396154,396232,397086,396489,395978,396414,398395,400713,401171,402509,403464,406860,408073,408697,407017,404085,401672,400199,400279,400133,398968,396649,394947,393281,393609,392594,392226,391196,389634,387381,386085,384485,384196,383981,385889,387955,389324,391108,392493,392271,393172,394387,397770,399688,403978,408634,412352,414263,415040,417303,420048,425051,428900,431776,433394,433372,432797,433124,437831,443395,447693,449304,449316,448866,447889,448870,451696,457430,463880,469196,469738,467939,466569,468176,470767,471441,472948,473952,475236,477925,480616,482736,484054,487223,491322,493345,494248,496213,497962,501168,503095,505617,505363,507901,511299,517156,519459,522275,523116,526860,530124,534477,537360,540517,545383,549515,552281,553169,554687,556583,557588,558058,558308,559044,560299,561810,562720,561955,561727,560829,561704,561031,560861,561923,562579,563724,563945,566613,569067,572460,574184,572755,571396,571978,579031,586306,595048,602311,609668,614548,620319,625754,631535,640455,652512,664544,671957,675225,678614,682094,686396,692338,699539
